year	lake	sites	habitat	sex	Microphallus	tests	Original Source
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	1	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	1	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	male	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Mapourika	stream	deep	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	1	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	1	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	male	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	0	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	1	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	1	"2,4,5"	a
2011	Rotoroa	nature walk	shallow	female	1	"2,4,5"	a
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	1	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	1	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 2 1025m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	1	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	1	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	male	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	1	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	female	0	"2,4,5"	d
1998	Selfe	transect 3 1650m from the outlet	middepth	male	0	"2,4,5"	d
1988	Selfe	roadside	shallow	male	1	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	male	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	1	"2,4,5"	c
1988	Selfe	roadside	shallow	female	1	"2,4,5"	c
1988	Selfe	roadside	shallow	female	1	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
1988	Selfe	roadside	shallow	female	0	"2,4,5"	c
